Mod:Item:MetaData, Localized Name
gregtech:ore_glauconite_sand_0:7, Глауконитовый песок (Руда камня края)
gregtech:ore_glauconite_sand_0:8, Глауконитовый песок (Песчаная руда)
gregtech:ore_glauconite_sand_0:9, Глауконитовый песок (Песчаная руда)
gregtech:ore_glauconite_sand_0:10, Глауконитовый песок (Черногранитная руда)
gregtech:ore_glauconite_sand_0:11, Глауконитовый песок (Красногранитная руда)
gregtech:ore_glauconite_sand_0:12, Глауконитовый песок (Мраморная руда)
gregtech:ore_glauconite_sand_0:13, Глауконитовый песок (Базальтовая руда)
gregtech:ore_gold_0:0, Золото (Руда)
gregtech:ore_gold_0:1, Золото (Руда)
gregtech:ore_gold_0:2, Золото (Руда)
gregtech:ore_gold_0:3, Золото (Руда)
gregtech:ore_gold_0:4, Золото (Гравийная руда)
gregtech:ore_gold_0:5, Золото (Руда)
gregtech:ore_gold_0:6, Золото (Адскокаменная руда)
gregtech:ore_gold_0:7, Золото (Руда камня края)
gregtech:ore_gold_0:8, Золото (Песчаная руда)
gregtech:ore_gold_0:9, Золото (Песчаная руда)
gregtech:ore_gold_0:10, Золото (Черногранитная руда)
gregtech:ore_gold_0:11, Золото (Красногранитная руда)
gregtech:ore_gold_0:12, Золото (Мраморная руда)
gregtech:ore_gold_0:13, Золото (Базальтовая руда)
gregtech:ore_quartzite_0:0, Кварцит (Руда)
gregtech:ore_quartzite_0:1, Кварцит (Руда)
gregtech:ore_quartzite_0:2, Кварцит (Руда)
gregtech:ore_quartzite_0:3, Кварцит (Руда)
gregtech:ore_quartzite_0:4, Кварцит (Гравийная руда)
gregtech:ore_quartzite_0:5, Кварцит (Руда)
gregtech:ore_quartzite_0:6, Кварцит (Адскокаменная руда)
gregtech:ore_quartzite_0:7, Кварцит (Руда камня края)
gregtech:ore_quartzite_0:8, Кварцит (Песчаная руда)
gregtech:ore_quartzite_0:9, Кварцит (Песчаная руда)
gregtech:ore_quartzite_0:10, Кварцит (Черногранитная руда)
gregtech:ore_quartzite_0:11, Кварцит (Красногранитная руда)
gregtech:ore_quartzite_0:12, Кварцит (Мраморная руда)
gregtech:ore_quartzite_0:13, Кварцит (Базальтовая руда)
gregtech:ore_zeolite_0:0, Цеолит (Руда)
gregtech:ore_zeolite_0:1, Цеолит (Руда)
gregtech:ore_zeolite_0:2, Цеолит (Руда)
gregtech:ore_zeolite_0:3, Цеолит (Руда)
gregtech:ore_zeolite_0:4, Цеолит (Гравийная руда)
gregtech:ore_zeolite_0:5, Цеолит (Руда)
gregtech:ore_zeolite_0:6, Цеолит (Адскокаменная руда)
gregtech:ore_zeolite_0:7, Цеолит (Руда камня края)
gregtech:ore_zeolite_0:8, Цеолит (Песчаная руда)
gregtech:ore_zeolite_0:9, Цеолит (Песчаная руда)
gregtech:ore_zeolite_0:10, Цеолит (Черногранитная руда)
gregtech:ore_zeolite_0:11, Цеолит (Красногранитная руда)
gregtech:ore_zeolite_0:12, Цеолит (Мраморная руда)
gregtech:ore_zeolite_0:13, Цеолит (Базальтовая руда)
gregtech:ore_galena_0:0, Галена (Руда)
gregtech:ore_galena_0:1, Галена (Руда)
gregtech:ore_galena_0:2, Галена (Руда)
gregtech:ore_galena_0:3, Галена (Руда)
gregtech:ore_galena_0:4, Галена (Гравийная руда)
gregtech:ore_galena_0:5, Галена (Руда)
gregtech:ore_galena_0:6, Галена (Адскокаменная руда)
gregtech:ore_galena_0:7, Галена (Руда камня края)
gregtech:ore_galena_0:8, Галена (Песчаная руда)
gregtech:ore_galena_0:9, Галена (Песчаная руда)
gregtech:ore_galena_0:10, Галена (Черногранитная руда)
gregtech:ore_galena_0:11, Галена (Красногранитная руда)
gregtech:ore_galena_0:12, Галена (Мраморная руда)
gregtech:ore_galena_0:13, Галена (Базальтовая руда)
gregtech:ore_cinnabar_0:0, Киноварь (Руда)
gregtech:ore_cinnabar_0:1, Киноварь (Руда)
gregtech:ore_cinnabar_0:2, Киноварь (Руда)
gregtech:ore_cinnabar_0:3, Киноварь (Руда)
gregtech:ore_cinnabar_0:4, Киноварь (Гравийная руда)
gregtech:ore_cinnabar_0:5, Киноварь (Руда)
gregtech:ore_cinnabar_0:6, Киноварь (Адскокаменная руда)
gregtech:ore_cinnabar_0:7, Киноварь (Руда камня края)
gregtech:ore_cinnabar_0:8, Киноварь (Песчаная руда)
gregtech:ore_cinnabar_0:9, Киноварь (Песчаная руда)
gregtech:ore_cinnabar_0:10, Киноварь (Черногранитная руда)
gregtech:ore_cinnabar_0:11, Киноварь (Красногранитная руда)
gregtech:ore_cinnabar_0:12, Киноварь (Мраморная руда)
gregtech:ore_cinnabar_0:13, Киноварь (Базальтовая руда)
gregtech:ore_brown_limonite_0:0, Коричневый лимонит (Руда)
gregtech:ore_brown_limonite_0:1, Коричневый лимонит (Руда)
gregtech:ore_brown_limonite_0:2, Коричневый лимонит (Руда)
gregtech:ore_brown_limonite_0:3, Коричневый лимонит (Руда)
gregtech:ore_brown_limonite_0:4, Коричневый лимонит (Гравийная руда)
gregtech:ore_brown_limonite_0:5, Коричневый лимонит (Руда)
gregtech:ore_brown_limonite_0:6, Коричневый лимонит (Адскокаменная руда)
gregtech:ore_brown_limonite_0:7, Коричневый лимонит (Руда камня края)
gregtech:ore_brown_limonite_0:8, Коричневый лимонит (Песчаная руда)
gregtech:ore_brown_limonite_0:9, Коричневый лимонит (Песчаная руда)
gregtech:ore_brown_limonite_0:10, Коричневый лимонит (Черногранитная руда)
gregtech:ore_brown_limonite_0:11, Коричневый лимонит (Красногранитная руда)
gregtech:ore_brown_limonite_0:12, Коричневый лимонит (Мраморная руда)
gregtech:ore_brown_limonite_0:13, Коричневый лимонит (Базальтовая руда)
gregtech:ore_rock_salt_0:0, Каменная соль (Руда)
gregtech:ore_rock_salt_0:1, Каменная соль (Руда)
gregtech:ore_rock_salt_0:2, Каменная соль (Руда)
gregtech:ore_rock_salt_0:3, Каменная соль (Руда)
gregtech:ore_rock_salt_0:4, Каменная соль (Гравийная руда)
gregtech:ore_rock_salt_0:5, Каменная соль (Руда)
gregtech:ore_rock_salt_0:6, Каменная соль (Адскокаменная руда)
gregtech:ore_rock_salt_0:7, Каменная соль (Руда камня края)
gregtech:ore_rock_salt_0:8, Каменная соль (Песчаная руда)
gregtech:ore_rock_salt_0:9, Каменная соль (Песчаная руда)
gregtech:ore_rock_salt_0:10, Каменная соль (Черногранитная руда)
gregtech:ore_rock_salt_0:11, Каменная соль (Красногранитная руда)
gregtech:ore_rock_salt_0:12, Каменная соль (Мраморная руда)
gregtech:ore_rock_salt_0:13, Каменная соль (Базальтовая руда)
gregtech:ore_tungstate_0:0, Вольфрамат (Руда)
gregtech:ore_tungstate_0:1, Вольфрамат (Руда)
gregtech:ore_tungstate_0:2, Вольфрамат (Руда)
gregtech:ore_tungstate_0:3, Вольфрамат (Руда)
gregtech:ore_tungstate_0:4, Вольфрамат (Гравийная руда)
gregtech:ore_tungstate_0:5, Вольфрамат (Руда)
gregtech:ore_tungstate_0:6, Вольфрамат (Адскокаменная руда)
gregtech:ore_tungstate_0:7, Вольфрамат (Руда камня края)
gregtech:ore_tungstate_0:8, Вольфрамат (Песчаная руда)
gregtech:ore_tungstate_0:9, Вольфрамат (Песчаная руда)
gregtech:ore_tungstate_0:10, Вольфрамат (Черногранитная руда)
gregtech:ore_tungstate_0:11, Вольфрамат (Красногранитная руда)
gregtech:ore_tungstate_0:12, Вольфрамат (Мраморная руда)
gregtech:ore_tungstate_0:13, Вольфрамат (Базальтовая руда)
gregtech:ore_green_sapphire_0:0, Зеленый сапфир (Руда)
gregtech:ore_green_sapphire_0:1, Зеленый сапфир (Руда)
gregtech:ore_green_sapphire_0:2, Зеленый сапфир (Руда)
gregtech:ore_green_sapphire_0:3, Зеленый сапфир (Руда)
gregtech:ore_green_sapphire_0:4, Зеленый сапфир (Гравийная руда)
gregtech:ore_green_sapphire_0:5, Зеленый сапфир (Руда)
gregtech:ore_green_sapphire_0:6, Зеленый сапфир (Адскокаменная руда)
gregtech:ore_green_sapphire_0:7, Зеленый сапфир (Руда камня края)
gregtech:ore_green_sapphire_0:8, Зеленый сапфир (Песчаная руда)
gregtech:ore_green_sapphire_0:9, Зеленый сапфир (Песчаная руда)
gregtech:ore_green_sapphire_0:10, Зеленый сапфир (Черногранитная руда)
gregtech:ore_green_sapphire_0:11, Зеленый сапфир (Красногранитная руда)
gregtech:ore_green_sapphire_0:12, Зеленый сапфир (Мраморная руда)
gregtech:ore_green_sapphire_0:13, Зеленый сапфир (Базальтовая руда)
gregtech:ore_molybdenite_0:0, Молибденит (Руда)
gregtech:ore_molybdenite_0:1, Молибденит (Руда)
gregtech:ore_molybdenite_0:2, Молибденит (Руда)
gregtech:ore_molybdenite_0:3, Молибденит (Руда)
gregtech:ore_molybdenite_0:4, Молибденит (Гравийная руда)
gregtech:ore_molybdenite_0:5, Молибденит (Руда)
gregtech:ore_molybdenite_0:6, Молибденит (Адскокаменная руда)
gregtech:ore_molybdenite_0:7, Молибденит (Руда камня края)
gregtech:ore_molybdenite_0:8, Молибденит (Песчаная руда)
gregtech:ore_molybdenite_0:9, Молибденит (Песчаная руда)
gregtech:ore_molybdenite_0:10, Молибденит (Черногранитная руда)
gregtech:ore_molybdenite_0:11, Молибденит (Красногранитная руда)
gregtech:ore_molybdenite_0:12, Молибденит (Мраморная руда)
gregtech:ore_molybdenite_0:13, Молибденит (Базальтовая руда)
gregtech:ore_niobium_0:0, Ниобий (Руда)
gregtech:ore_niobium_0:1, Ниобий (Руда)
gregtech:ore_niobium_0:2, Ниобий (Руда)
gregtech:ore_niobium_0:3, Ниобий (Руда)
gregtech:ore_niobium_0:4, Ниобий (Гравийная руда)
gregtech:ore_niobium_0:5, Ниобий (Руда)
gregtech:ore_niobium_0:6, Ниобий (Адскокаменная руда)
gregtech:ore_niobium_0:7, Ниобий (Руда камня края)
gregtech:ore_niobium_0:8, Ниобий (Песчаная руда)
gregtech:ore_niobium_0:9, Ниобий (Песчаная руда)
gregtech:ore_niobium_0:10, Ниобий (Черногранитная руда)
gregtech:ore_niobium_0:11, Ниобий (Красногранитная руда)
gregtech:ore_niobium_0:12, Ниобий (Мраморная руда)
gregtech:ore_niobium_0:13, Ниобий (Базальтовая руда)
gregtech:ore_magnetite_0:0, Магнетит (Руда)
gregtech:ore_magnetite_0:1, Магнетит (Руда)
gregtech:ore_magnetite_0:2, Магнетит (Руда)
gregtech:ore_magnetite_0:3, Магнетит (Руда)
gregtech:ore_magnetite_0:4, Магнетит (Гравийная руда)
gregtech:ore_magnetite_0:5, Магнетит (Руда)
gregtech:ore_magnetite_0:6, Магнетит (Адскокаменная руда)
gregtech:ore_magnetite_0:7, Магнетит (Руда камня края)
gregtech:ore_magnetite_0:8, Магнетит (Песчаная руда)
gregtech:ore_magnetite_0:9, Магнетит (Песчаная руда)
gregtech:ore_magnetite_0:10, Магнетит (Черногранитная руда)
gregtech:ore_magnetite_0:11, Магнетит (Красногранитная руда)
gregtech:ore_magnetite_0:12, Магнетит (Мраморная руда)
gregtech:ore_magnetite_0:13, Магнетит (Базальтовая руда)
gregtech:ore_sphalerite_0:0, Сфалерит (Руда)
gregtech:ore_sphalerite_0:1, Сфалерит (Руда)
gregtech:ore_sphalerite_0:2, Сфалерит (Руда)
gregtech:ore_sphalerite_0:3, Сфалерит (Руда)
gregtech:ore_sphalerite_0:4, Сфалерит (Гравийная руда)
gregtech:ore_sphalerite_0:5, Сфалерит (Руда)
gregtech:ore_sphalerite_0:6, Сфалерит (Адскокаменная руда)
