Mod:Item:MetaData, Localized Name
gregtech:ore_garnierite_0:4, Gravel Garnierite Ore
gregtech:ore_garnierite_0:5, Garnierite Ore
gregtech:ore_garnierite_0:6, Nether Garnierite Ore
gregtech:ore_garnierite_0:7, End Garnierite Ore
gregtech:ore_garnierite_0:8, Sand Garnierite Ore
gregtech:ore_garnierite_0:9, Sand Garnierite Ore
gregtech:ore_garnierite_0:10, Granite Garnierite Ore
gregtech:ore_garnierite_0:11, Granite Garnierite Ore
gregtech:ore_garnierite_0:12, Marble Garnierite Ore
gregtech:ore_garnierite_0:13, Basalt Garnierite Ore
gregtech:ore_spodumene_0:0, Spodumene Ore
gregtech:ore_spodumene_0:1, Spodumene Ore
gregtech:ore_spodumene_0:2, Spodumene Ore
gregtech:ore_spodumene_0:3, Spodumene Ore
gregtech:ore_spodumene_0:4, Gravel Spodumene Ore
gregtech:ore_spodumene_0:5, Spodumene Ore
gregtech:ore_spodumene_0:6, Nether Spodumene Ore
gregtech:ore_spodumene_0:7, End Spodumene Ore
gregtech:ore_spodumene_0:8, Sand Spodumene Ore
gregtech:ore_spodumene_0:9, Sand Spodumene Ore
gregtech:ore_spodumene_0:10, Granite Spodumene Ore
gregtech:ore_spodumene_0:11, Granite Spodumene Ore
gregtech:ore_spodumene_0:12, Marble Spodumene Ore
gregtech:ore_spodumene_0:13, Basalt Spodumene Ore
gregtech:ore_pyrope_0:0, Pyrope Ore
gregtech:ore_pyrope_0:1, Pyrope Ore
gregtech:ore_pyrope_0:2, Pyrope Ore
gregtech:ore_pyrope_0:3, Pyrope Ore
gregtech:ore_pyrope_0:4, Gravel Pyrope Ore
gregtech:ore_pyrope_0:5, Pyrope Ore
gregtech:ore_pyrope_0:6, Nether Pyrope Ore
gregtech:ore_pyrope_0:7, End Pyrope Ore
gregtech:ore_pyrope_0:8, Sand Pyrope Ore
gregtech:ore_pyrope_0:9, Sand Pyrope Ore
gregtech:ore_pyrope_0:10, Granite Pyrope Ore
gregtech:ore_pyrope_0:11, Granite Pyrope Ore
gregtech:ore_pyrope_0:12, Marble Pyrope Ore
gregtech:ore_pyrope_0:13, Basalt Pyrope Ore
gregtech:ore_infinity_0:0, Infinity Ore
gregtech:ore_infinity_0:1, Infinity Ore
gregtech:ore_infinity_0:2, Infinity Ore
gregtech:ore_infinity_0:3, Infinity Ore
gregtech:ore_infinity_0:4, Gravel Infinity Ore
gregtech:ore_infinity_0:5, Infinity Ore
gregtech:ore_infinity_0:6, Nether Infinity Ore
gregtech:ore_infinity_0:7, End Infinity Ore
gregtech:ore_infinity_0:8, Sand Infinity Ore
gregtech:ore_infinity_0:9, Sand Infinity Ore
gregtech:ore_infinity_0:10, Granite Infinity Ore
gregtech:ore_infinity_0:11, Granite Infinity Ore
gregtech:ore_infinity_0:12, Marble Infinity Ore
gregtech:ore_infinity_0:13, Basalt Infinity Ore
gregtech:ore_copper_0:0, Copper Ore
gregtech:ore_copper_0:1, Copper Ore
gregtech:ore_copper_0:2, Copper Ore
gregtech:ore_copper_0:3, Copper Ore
gregtech:ore_copper_0:4, Gravel Copper Ore
gregtech:ore_copper_0:5, Copper Ore
gregtech:ore_copper_0:6, Nether Copper Ore
gregtech:ore_copper_0:7, End Copper Ore
gregtech:ore_copper_0:8, Sand Copper Ore
gregtech:ore_copper_0:9, Sand Copper Ore
gregtech:ore_copper_0:10, Granite Copper Ore
gregtech:ore_copper_0:11, Granite Copper Ore
gregtech:ore_copper_0:12, Marble Copper Ore
gregtech:ore_copper_0:13, Basalt Copper Ore
gregtech:ore_glauconite_0:0, Glauconite Ore
gregtech:ore_glauconite_0:1, Glauconite Ore
gregtech:ore_glauconite_0:2, Glauconite Ore
gregtech:ore_glauconite_0:3, Glauconite Ore
gregtech:ore_glauconite_0:4, Gravel Glauconite Ore
gregtech:ore_glauconite_0:5, Glauconite Ore
gregtech:ore_glauconite_0:6, Nether Glauconite Ore
gregtech:ore_glauconite_0:7, End Glauconite Ore
gregtech:ore_glauconite_0:8, Sand Glauconite Ore
gregtech:ore_glauconite_0:9, Sand Glauconite Ore
gregtech:ore_glauconite_0:10, Granite Glauconite Ore
gregtech:ore_glauconite_0:11, Granite Glauconite Ore
gregtech:ore_glauconite_0:12, Marble Glauconite Ore
gregtech:ore_glauconite_0:13, Basalt Glauconite Ore
gregtech:ore_malachite_0:0, Malachite Ore
gregtech:ore_malachite_0:1, Malachite Ore
gregtech:ore_malachite_0:2, Malachite Ore
gregtech:ore_malachite_0:3, Malachite Ore
gregtech:ore_malachite_0:4, Gravel Malachite Ore
gregtech:ore_malachite_0:5, Malachite Ore
gregtech:ore_malachite_0:6, Nether Malachite Ore
gregtech:ore_malachite_0:7, End Malachite Ore
gregtech:ore_malachite_0:8, Sand Malachite Ore
gregtech:ore_malachite_0:9, Sand Malachite Ore
gregtech:ore_malachite_0:10, Granite Malachite Ore
gregtech:ore_malachite_0:11, Granite Malachite Ore
gregtech:ore_malachite_0:12, Marble Malachite Ore
gregtech:ore_malachite_0:13, Basalt Malachite Ore
gregtech:ore_cobaltite_0:0, Cobaltite Ore
gregtech:ore_cobaltite_0:1, Cobaltite Ore
gregtech:ore_cobaltite_0:2, Cobaltite Ore
gregtech:ore_cobaltite_0:3, Cobaltite Ore
gregtech:ore_cobaltite_0:4, Gravel Cobaltite Ore
gregtech:ore_cobaltite_0:5, Cobaltite Ore
gregtech:ore_cobaltite_0:6, Nether Cobaltite Ore
gregtech:ore_cobaltite_0:7, End Cobaltite Ore
gregtech:ore_cobaltite_0:8, Sand Cobaltite Ore
gregtech:ore_cobaltite_0:9, Sand Cobaltite Ore
gregtech:ore_cobaltite_0:10, Granite Cobaltite Ore
gregtech:ore_cobaltite_0:11, Granite Cobaltite Ore
gregtech:ore_cobaltite_0:12, Marble Cobaltite Ore
gregtech:ore_cobaltite_0:13, Basalt Cobaltite Ore
gregtech:ore_mica_0:0, Mica Ore
gregtech:ore_mica_0:1, Mica Ore
gregtech:ore_mica_0:2, Mica Ore
gregtech:ore_mica_0:3, Mica Ore
gregtech:ore_mica_0:4, Gravel Mica Ore
gregtech:ore_mica_0:5, Mica Ore
gregtech:ore_mica_0:6, Nether Mica Ore
gregtech:ore_mica_0:7, End Mica Ore
gregtech:ore_mica_0:8, Sand Mica Ore
gregtech:ore_mica_0:9, Sand Mica Ore
gregtech:ore_mica_0:10, Granite Mica Ore
gregtech:ore_mica_0:11, Granite Mica Ore
gregtech:ore_mica_0:12, Marble Mica Ore
gregtech:ore_mica_0:13, Basalt Mica Ore
gregtech:ore_calcite_0:0, Calcite Ore
gregtech:ore_calcite_0:1, Calcite Ore
gregtech:ore_calcite_0:2, Calcite Ore
gregtech:ore_calcite_0:3, Calcite Ore
gregtech:ore_calcite_0:4, Gravel Calcite Ore
gregtech:ore_calcite_0:5, Calcite Ore
gregtech:ore_calcite_0:6, Nether Calcite Ore
gregtech:ore_calcite_0:7, End Calcite Ore
gregtech:ore_calcite_0:8, Sand Calcite Ore
gregtech:ore_calcite_0:9, Sand Calcite Ore
gregtech:ore_calcite_0:10, Granite Calcite Ore
gregtech:ore_calcite_0:11, Granite Calcite Ore
gregtech:ore_calcite_0:12, Marble Calcite Ore
gregtech:ore_calcite_0:13, Basalt Calcite Ore
gregtech:ore_garnet_yellow_0:0, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:1, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:2, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:3, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:4, Gravel Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:5, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:6, Nether Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:7, End Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:8, Sand Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:9, Sand Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:10, Granite Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:11, Granite Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:12, Marble Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:13, Basalt Yellow Garnet Ore
gregtech:ore_tin_0:0, Tin Ore
gregtech:ore_tin_0:1, Tin Ore
gregtech:ore_tin_0:2, Tin Ore
gregtech:ore_tin_0:3, Tin Ore
gregtech:ore_tin_0:4, Gravel Tin Ore
gregtech:ore_tin_0:5, Tin Ore
gregtech:ore_tin_0:6, Nether Tin Ore
gregtech:ore_tin_0:7, End Tin Ore
gregtech:ore_tin_0:8, Sand Tin Ore
gregtech:ore_tin_0:9, Sand Tin Ore
gregtech:ore_tin_0:10, Granite Tin Ore
gregtech:ore_tin_0:11, Granite Tin Ore
gregtech:ore_tin_0:12, Marble Tin Ore
gregtech:ore_tin_0:13, Basalt Tin Ore
gregtech:ore_asbestos_0:0, Asbestos Ore
gregtech:ore_asbestos_0:1, Asbestos Ore
gregtech:ore_asbestos_0:2, Asbestos Ore
gregtech:ore_asbestos_0:3, Asbestos Ore
gregtech:ore_asbestos_0:4, Gravel Asbestos Ore
gregtech:ore_asbestos_0:5, Asbestos Ore
gregtech:ore_asbestos_0:6, Nether Asbestos Ore
gregtech:ore_asbestos_0:7, End Asbestos Ore
gregtech:ore_asbestos_0:8, Sand Asbestos Ore
gregtech:ore_asbestos_0:9, Sand Asbestos Ore
gregtech:ore_asbestos_0:10, Granite Asbestos Ore
gregtech:ore_asbestos_0:11, Granite Asbestos Ore
gregtech:ore_asbestos_0:12, Marble Asbestos Ore
gregtech:ore_asbestos_0:13, Basalt Asbestos Ore
gregtech:ore_uranium_0:0, Uranium 238 Ore
gregtech:ore_uranium_0:1, Uranium 238 Ore
gregtech:ore_uranium_0:2, Uranium 238 Ore
gregtech:ore_uranium_0:3, Uranium 238 Ore
gregtech:ore_uranium_0:4, Gravel Uranium 238 Ore
gregtech:ore_uranium_0:5, Uranium 238 Ore
gregtech:ore_uranium_0:6, Nether Uranium 238 Ore
gregtech:ore_uranium_0:7, End Uranium 238 Ore
gregtech:ore_uranium_0:8, Sand Uranium 238 Ore
gregtech:ore_uranium_0:9, Sand Uranium 238 Ore
gregtech:ore_uranium_0:10, Granite Uranium 238 Ore
gregtech:ore_uranium_0:11, Granite Uranium 238 Ore
gregtech:ore_uranium_0:12, Marble Uranium 238 Ore
gregtech:ore_uranium_0:13, Basalt Uranium 238 Ore
gregtech:ore_pollucite_0:0, Pollucite Ore
gregtech:ore_pollucite_0:1, Pollucite Ore
gregtech:ore_pollucite_0:2, Pollucite Ore
gregtech:ore_pollucite_0:3, Pollucite Ore
gregtech:ore_pollucite_0:4, Gravel Pollucite Ore
gregtech:ore_pollucite_0:5, Pollucite Ore
gregtech:ore_pollucite_0:6, Nether Pollucite Ore
gregtech:ore_pollucite_0:7, End Pollucite Ore
gregtech:ore_pollucite_0:8, Sand Pollucite Ore
gregtech:ore_pollucite_0:9, Sand Pollucite Ore
gregtech:ore_pollucite_0:10, Granite Pollucite Ore
gregtech:ore_pollucite_0:11, Granite Pollucite Ore
gregtech:ore_pollucite_0:12, Marble Pollucite Ore
gregtech:ore_pollucite_0:13, Basalt Pollucite Ore
gregtech:ore_zinc_0:0, Zinc Ore
gregtech:ore_zinc_0:1, Zinc Ore
gregtech:ore_zinc_0:2, Zinc Ore
gregtech:ore_zinc_0:3, Zinc Ore
gregtech:ore_zinc_0:4, Gravel Zinc Ore
gregtech:ore_zinc_0:5, Zinc Ore
gregtech:ore_zinc_0:6, Nether Zinc Ore
gregtech:ore_zinc_0:7, End Zinc Ore
gregtech:ore_zinc_0:8, Sand Zinc Ore
gregtech:ore_zinc_0:9, Sand Zinc Ore
gregtech:ore_zinc_0:10, Granite Zinc Ore
gregtech:ore_zinc_0:11, Granite Zinc Ore
gregtech:ore_zinc_0:12, Marble Zinc Ore
gregtech:ore_zinc_0:13, Basalt Zinc Ore
gregtech:ore_vanadium_magnetite_0:0, Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:1, Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:2, Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:3, Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:4, Gravel Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:5, Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:6, Nether Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:7, End Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:8, Sand Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:9, Sand Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:10, Granite Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:11, Granite Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:12, Marble Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:13, Basalt Vanadium Magnetite Ore
gregtech:ore_spessartine_0:0, Spessartine Ore
gregtech:ore_spessartine_0:1, Spessartine Ore
gregtech:ore_spessartine_0:2, Spessartine Ore
gregtech:ore_spessartine_0:3, Spessartine Ore
gregtech:ore_spessartine_0:4, Gravel Spessartine Ore
gregtech:ore_spessartine_0:5, Spessartine Ore
gregtech:ore_spessartine_0:6, Nether Spessartine Ore
gregtech:ore_spessartine_0:7, End Spessartine Ore
gregtech:ore_spessartine_0:8, Sand Spessartine Ore
gregtech:ore_spessartine_0:9, Sand Spessartine Ore
gregtech:ore_spessartine_0:10, Granite Spessartine Ore
gregtech:ore_spessartine_0:11, Granite Spessartine Ore
gregtech:ore_spessartine_0:12, Marble Spessartine Ore
gregtech:ore_spessartine_0:13, Basalt Spessartine Ore
gregtech:ore_kyanite_0:0, Kyanite Ore
gregtech:ore_kyanite_0:1, Kyanite Ore
gregtech:ore_kyanite_0:2, Kyanite Ore
gregtech:ore_kyanite_0:3, Kyanite Ore
gregtech:ore_kyanite_0:4, Gravel Kyanite Ore
gregtech:ore_kyanite_0:5, Kyanite Ore
gregtech:ore_kyanite_0:6, Nether Kyanite Ore
gregtech:ore_kyanite_0:7, End Kyanite Ore
gregtech:ore_kyanite_0:8, Sand Kyanite Ore
gregtech:ore_kyanite_0:9, Sand Kyanite Ore
gregtech:ore_kyanite_0:10, Granite Kyanite Ore
gregtech:ore_kyanite_0:11, Granite Kyanite Ore
gregtech:ore_kyanite_0:12, Marble Kyanite Ore
gregtech:ore_kyanite_0:13, Basalt Kyanite Ore
gregtech:ore_zeolite_0:0, Zeolite Ore
gregtech:ore_zeolite_0:1, Zeolite Ore
gregtech:ore_zeolite_0:2, Zeolite Ore
gregtech:ore_zeolite_0:3, Zeolite Ore
gregtech:ore_zeolite_0:4, Gravel Zeolite Ore
gregtech:ore_zeolite_0:5, Zeolite Ore
gregtech:ore_zeolite_0:6, Nether Zeolite Ore
gregtech:ore_zeolite_0:7, End Zeolite Ore
gregtech:ore_zeolite_0:8, Sand Zeolite Ore
gregtech:ore_zeolite_0:9, Sand Zeolite Ore
gregtech:ore_zeolite_0:10, Granite Zeolite Ore
gregtech:ore_zeolite_0:11, Granite Zeolite Ore
gregtech:ore_zeolite_0:12, Marble Zeolite Ore
gregtech:ore_zeolite_0:13, Basalt Zeolite Ore
gregtech:ore_tungstate_0:0, Tungstate Ore
gregtech:ore_tungstate_0:1, Tungstate Ore
gregtech:ore_tungstate_0:2, Tungstate Ore
gregtech:ore_tungstate_0:3, Tungstate Ore
gregtech:ore_tungstate_0:4, Gravel Tungstate Ore
gregtech:ore_tungstate_0:5, Tungstate Ore
gregtech:ore_tungstate_0:6, Nether Tungstate Ore
gregtech:ore_tungstate_0:7, End Tungstate Ore
gregtech:ore_tungstate_0:8, Sand Tungstate Ore
gregtech:ore_tungstate_0:9, Sand Tungstate Ore
gregtech:ore_tungstate_0:10, Granite Tungstate Ore
gregtech:ore_tungstate_0:11, Granite Tungstate Ore
gregtech:ore_tungstate_0:12, Marble Tungstate Ore
gregtech:ore_tungstate_0:13, Basalt Tungstate Ore
gregtech:ore_kaolinite_0:0, Kaolinite Ore
gregtech:ore_kaolinite_0:1, Kaolinite Ore
gregtech:ore_kaolinite_0:2, Kaolinite Ore
gregtech:ore_kaolinite_0:3, Kaolinite Ore
gregtech:ore_kaolinite_0:4, Gravel Kaolinite Ore
gregtech:ore_kaolinite_0:5, Kaolinite Ore
gregtech:ore_kaolinite_0:6, Nether Kaolinite Ore
gregtech:ore_kaolinite_0:7, End Kaolinite Ore
gregtech:ore_kaolinite_0:8, Sand Kaolinite Ore
gregtech:ore_kaolinite_0:9, Sand Kaolinite Ore
gregtech:ore_kaolinite_0:10, Granite Kaolinite Ore
gregtech:ore_kaolinite_0:11, Granite Kaolinite Ore
gregtech:ore_kaolinite_0:12, Marble Kaolinite Ore
gregtech:ore_kaolinite_0:13, Basalt Kaolinite Ore
gregtech:ore_barite_0:0, Barite Ore
gregtech:ore_barite_0:1, Barite Ore
gregtech:ore_barite_0:2, Barite Ore
gregtech:ore_barite_0:3, Barite Ore
gregtech:ore_barite_0:4, Gravel Barite Ore
gregtech:ore_barite_0:5, Barite Ore
gregtech:ore_barite_0:6, Nether Barite Ore
gregtech:ore_barite_0:7, End Barite Ore
gregtech:ore_barite_0:8, Sand Barite Ore
gregtech:ore_barite_0:9, Sand Barite Ore
gregtech:ore_barite_0:10, Granite Barite Ore
gregtech:ore_barite_0:11, Granite Barite Ore
gregtech:ore_barite_0:12, Marble Barite Ore
gregtech:ore_barite_0:13, Basalt Barite Ore
gregtech:ore_magnesite_0:0, Magnesite Ore
gregtech:ore_magnesite_0:1, Magnesite Ore
gregtech:ore_magnesite_0:2, Magnesite Ore
gregtech:ore_magnesite_0:3, Magnesite Ore
gregtech:ore_magnesite_0:4, Gravel Magnesite Ore
gregtech:ore_magnesite_0:5, Magnesite Ore
gregtech:ore_magnesite_0:6, Nether Magnesite Ore
gregtech:ore_magnesite_0:7, End Magnesite Ore
gregtech:ore_magnesite_0:8, Sand Magnesite Ore
gregtech:ore_magnesite_0:9, Sand Magnesite Ore
gregtech:ore_magnesite_0:10, Granite Magnesite Ore
gregtech:ore_magnesite_0:11, Granite Magnesite Ore
gregtech:ore_magnesite_0:12, Marble Magnesite Ore
gregtech:ore_magnesite_0:13, Basalt Magnesite Ore
gregtech:ore_meteoric_iron_0:0, Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:1, Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:2, Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:3, Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:4, Gravel Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:5, Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:6, Nether Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:7, End Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:8, Sand Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:9, Sand Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:10, Granite Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:11, Granite Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:12, Marble Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:13, Basalt Meteoric Iron Ore
gregtech:ore_jasper_0:0, Jasper Ore
gregtech:ore_jasper_0:1, Jasper Ore
gregtech:ore_jasper_0:2, Jasper Ore
gregtech:ore_jasper_0:3, Jasper Ore
gregtech:ore_jasper_0:4, Gravel Jasper Ore
gregtech:ore_jasper_0:5, Jasper Ore
gregtech:ore_jasper_0:6, Nether Jasper Ore
gregtech:ore_jasper_0:7, End Jasper Ore
gregtech:ore_jasper_0:8, Sand Jasper Ore
gregtech:ore_jasper_0:9, Sand Jasper Ore
gregtech:ore_jasper_0:10, Granite Jasper Ore
gregtech:ore_jasper_0:11, Granite Jasper Ore
gregtech:ore_jasper_0:12, Marble Jasper Ore
gregtech:ore_jasper_0:13, Basalt Jasper Ore
gregtech:ore_nether_quartz_0:0, Nether Quartz Ore
gregtech:ore_nether_quartz_0:1, Nether Quartz Ore
gregtech:ore_nether_quartz_0:2, Nether Quartz Ore
gregtech:ore_nether_quartz_0:3, Nether Quartz Ore
gregtech:ore_nether_quartz_0:4, Gravel Nether Quartz Ore
gregtech:ore_nether_quartz_0:5, Nether Quartz Ore
gregtech:ore_nether_quartz_0:6, Nether Nether Quartz Ore
gregtech:ore_nether_quartz_0:7, End Nether Quartz Ore
gregtech:ore_nether_quartz_0:8, Sand Nether Quartz Ore
gregtech:ore_nether_quartz_0:9, Sand Nether Quartz Ore
gregtech:ore_nether_quartz_0:10, Granite Nether Quartz Ore
gregtech:ore_nether_quartz_0:11, Granite Nether Quartz Ore
gregtech:ore_nether_quartz_0:12, Marble Nether Quartz Ore
gregtech:ore_nether_quartz_0:13, Basalt Nether Quartz Ore
gregtech:ore_iron_0:0, Iron Ore
gregtech:ore_iron_0:1, Iron Ore
gregtech:ore_iron_0:2, Iron Ore
gregtech:ore_iron_0:3, Iron Ore
gregtech:ore_iron_0:4, Gravel Iron Ore
gregtech:ore_iron_0:5, Iron Ore
gregtech:ore_iron_0:6, Nether Iron Ore
gregtech:ore_iron_0:7, End Iron Ore
gregtech:ore_iron_0:8, Sand Iron Ore
gregtech:ore_iron_0:9, Sand Iron Ore
gregtech:ore_iron_0:10, Granite Iron Ore
gregtech:ore_iron_0:11, Granite Iron Ore
gregtech:ore_iron_0:12, Marble Iron Ore
gregtech:ore_iron_0:13, Basalt Iron Ore
gregtech:ore_emerald_0:0, Emerald Ore
gregtech:ore_emerald_0:1, Emerald Ore
gregtech:ore_emerald_0:2, Emerald Ore
gregtech:ore_emerald_0:3, Emerald Ore
gregtech:ore_emerald_0:4, Gravel Emerald Ore
gregtech:ore_emerald_0:5, Emerald Ore
gregtech:ore_emerald_0:6, Nether Emerald Ore
gregtech:ore_emerald_0:7, End Emerald Ore
gregtech:ore_emerald_0:8, Sand Emerald Ore
gregtech:ore_emerald_0:9, Sand Emerald Ore
gregtech:ore_emerald_0:10, Granite Emerald Ore
gregtech:ore_emerald_0:11, Granite Emerald Ore
gregtech:ore_emerald_0:12, Marble Emerald Ore
gregtech:ore_emerald_0:13, Basalt Emerald Ore
gregtech:ore_thorium_0:0, Thorium Ore
gregtech:ore_thorium_0:1, Thorium Ore
gregtech:ore_thorium_0:2, Thorium Ore
gregtech:ore_thorium_0:3, Thorium Ore
gregtech:ore_thorium_0:4, Gravel Thorium Ore
gregtech:ore_thorium_0:5, Thorium Ore
gregtech:ore_thorium_0:6, Nether Thorium Ore
gregtech:ore_thorium_0:7, End Thorium Ore
gregtech:ore_thorium_0:8, Sand Thorium Ore
gregtech:ore_thorium_0:9, Sand Thorium Ore
gregtech:ore_thorium_0:10, Granite Thorium Ore
gregtech:ore_thorium_0:11, Granite Thorium Ore
gregtech:ore_thorium_0:12, Marble Thorium Ore
gregtech:ore_thorium_0:13, Basalt Thorium Ore
gregtech:ore_banded_iron_0:0, Banded Iron Ore
gregtech:ore_banded_iron_0:1, Banded Iron Ore
gregtech:ore_banded_iron_0:2, Banded Iron Ore
gregtech:ore_banded_iron_0:3, Banded Iron Ore
gregtech:ore_banded_iron_0:4, Gravel Banded Iron Ore
gregtech:ore_banded_iron_0:5, Banded Iron Ore
gregtech:ore_banded_iron_0:6, Nether Banded Iron Ore
gregtech:ore_banded_iron_0:7, End Banded Iron Ore
gregtech:ore_banded_iron_0:8, Sand Banded Iron Ore
gregtech:ore_banded_iron_0:9, Sand Banded Iron Ore
gregtech:ore_banded_iron_0:10, Granite Banded Iron Ore
gregtech:ore_banded_iron_0:11, Granite Banded Iron Ore
gregtech:ore_banded_iron_0:12, Marble Banded Iron Ore
gregtech:ore_banded_iron_0:13, Basalt Banded Iron Ore
gregtech:ore_certus_quartz_0:0, Certus Quartz Ore
gregtech:ore_certus_quartz_0:1, Certus Quartz Ore
gregtech:ore_certus_quartz_0:2, Certus Quartz Ore
gregtech:ore_certus_quartz_0:3, Certus Quartz Ore
gregtech:ore_certus_quartz_0:4, Gravel Certus Quartz Ore
gregtech:ore_certus_quartz_0:5, Certus Quartz Ore
gregtech:ore_certus_quartz_0:6, Nether Certus Quartz Ore
gregtech:ore_certus_quartz_0:7, End Certus Quartz Ore
gregtech:ore_certus_quartz_0:8, Sand Certus Quartz Ore
gregtech:ore_certus_quartz_0:9, Sand Certus Quartz Ore
gregtech:ore_certus_quartz_0:10, Granite Certus Quartz Ore
gregtech:ore_certus_quartz_0:11, Granite Certus Quartz Ore
gregtech:ore_certus_quartz_0:12, Marble Certus Quartz Ore
gregtech:ore_certus_quartz_0:13, Basalt Certus Quartz Ore
gregtech:ore_rutile_0:0, Rutile Ore
gregtech:ore_rutile_0:1, Rutile Ore
gregtech:ore_rutile_0:2, Rutile Ore
gregtech:ore_rutile_0:3, Rutile Ore
gregtech:ore_rutile_0:4, Gravel Rutile Ore
gregtech:ore_rutile_0:5, Rutile Ore
gregtech:ore_rutile_0:6, Nether Rutile Ore
gregtech:ore_rutile_0:7, End Rutile Ore
gregtech:ore_rutile_0:8, Sand Rutile Ore
gregtech:ore_rutile_0:9, Sand Rutile Ore
gregtech:ore_rutile_0:10, Granite Rutile Ore
gregtech:ore_rutile_0:11, Granite Rutile Ore
gregtech:ore_rutile_0:12, Marble Rutile Ore
gregtech:ore_rutile_0:13, Basalt Rutile Ore
gregtech:ore_diamond_0:0, Diamond Ore
gregtech:ore_diamond_0:1, Diamond Ore
gregtech:ore_diamond_0:2, Diamond Ore
gregtech:ore_diamond_0:3, Diamond Ore
gregtech:ore_diamond_0:4, Gravel Diamond Ore
gregtech:ore_diamond_0:5, Diamond Ore
gregtech:ore_diamond_0:6, Nether Diamond Ore
gregtech:ore_diamond_0:7, End Diamond Ore
gregtech:ore_diamond_0:8, Sand Diamond Ore
gregtech:ore_diamond_0:9, Sand Diamond Ore
gregtech:ore_diamond_0:10, Granite Diamond Ore
gregtech:ore_diamond_0:11, Granite Diamond Ore
gregtech:ore_diamond_0:12, Marble Diamond Ore
gregtech:ore_diamond_0:13, Basalt Diamond Ore
gregtech:ore_bentonite_0:0, Bentonite Ore
gregtech:ore_bentonite_0:1, Bentonite Ore
gregtech:ore_bentonite_0:2, Bentonite Ore
gregtech:ore_bentonite_0:3, Bentonite Ore
gregtech:ore_bentonite_0:4, Gravel Bentonite Ore
gregtech:ore_bentonite_0:5, Bentonite Ore
gregtech:ore_bentonite_0:6, Nether Bentonite Ore
gregtech:ore_bentonite_0:7, End Bentonite Ore
gregtech:ore_bentonite_0:8, Sand Bentonite Ore
gregtech:ore_bentonite_0:9, Sand Bentonite Ore
gregtech:ore_bentonite_0:10, Granite Bentonite Ore
gregtech:ore_bentonite_0:11, Granite Bentonite Ore
gregtech:ore_bentonite_0:12, Marble Bentonite Ore
gregtech:ore_bentonite_0:13, Basalt Bentonite Ore
